filename,positions,result
path_4863.txt,0,fail
path_4870.txt,0,fail
path_4884.txt,0,fail
path_4888.txt,0,fail
path_4890.txt,0,fail
path_4895.txt,45,fail
path_4896.txt,0,fail
path_4897.txt,0,fail
path_4899.txt,0,fail
path_4906.txt,0,fail
path_4907.txt,0,fail
path_4910.txt,0,fail
path_4913.txt,0,fail
path_4914.txt,0,fail
path_4915.txt,0,fail
path_4922.txt,0,fail
path_4929.txt,0,fail
path_4940.txt,0,fail
path_4951.txt,0,fail
path_4983.txt,58,fail
path_4990.txt,0,fail
path_4998.txt,0,fail
path_4999.txt,0,fail
path_5001.txt,0,fail
path_5005.txt,0,fail
path_5007.txt,0,fail
path_5018.txt,72,fail
path_5022.txt,0,fail
path_5027.txt,0,fail
path_5028.txt,0,fail
path_5036.txt,0,fail
path_5041.txt,0,fail
path_5043.txt,0,fail
path_5059.txt,0,fail
path_5072.txt,0,fail
path_5082.txt,0,fail
path_5087.txt,52,fail
path_5099.txt,0,fail
path_5108.txt,0,fail
path_5109.txt,0,fail
path_5119.txt,0,fail
path_5131.txt,0,fail
path_5132.txt,0,fail
path_5133.txt,0,fail
path_5142.txt,0,fail
path_5144.txt,0,fail
path_5147.txt,0,fail
path_5152.txt,0,fail
path_5163.txt,0,fail
path_5176.txt,0,fail
path_5179.txt,0,fail
path_5180.txt,0,fail
path_5181.txt,0,fail
path_5183.txt,0,fail
path_5187.txt,0,fail
path_5190.txt,0,fail
path_5199.txt,0,fail
path_5200.txt,0,fail
path_5205.txt,0,fail
path_5207.txt,0,fail
path_5213.txt,0,fail
path_5224.txt,0,fail
path_5228.txt,0,fail
path_5229.txt,0,fail
path_5232.txt,0,fail
path_5238.txt,0,fail
path_5255.txt,0,fail
path_5259.txt,0,fail
path_5263.txt,0,fail
path_5286.txt,0,fail
path_5289.txt,0,fail
path_5293.txt,0,fail
path_5304.txt,0,fail
path_5307.txt,0,fail
path_5313.txt,0,fail
path_5314.txt,0,fail
path_5316.txt,0,fail
path_5327.txt,0,fail
path_5331.txt,0,fail
path_5333.txt,0,fail
path_5336.txt,0,fail
path_5339.txt,0,fail
path_5372.txt,0,fail
path_5376.txt,0,fail
path_5377.txt,0,fail
path_5386.txt,0,fail
path_5394.txt,0,fail
path_5399.txt,0,fail
path_5407.txt,0,fail
path_5413.txt,0,fail
path_5419.txt,0,fail
path_5424.txt,0,fail
path_5425.txt,0,fail
path_5428.txt,0,fail
path_5441.txt,88,fail
path_5442.txt,0,fail
path_5446.txt,0,fail
path_5461.txt,0,fail
path_5463.txt,0,fail
path_5464.txt,0,fail
path_5475.txt,0,fail
path_5484.txt,0,fail
path_5493.txt,0,fail
path_5498.txt,0,fail
path_5501.txt,0,fail
path_5505.txt,0,fail
path_5511.txt,0,fail
path_5513.txt,0,fail
path_5514.txt,0,fail
path_5528.txt,0,fail
path_5531.txt,0,fail
path_5532.txt,49,fail
path_5537.txt,0,fail
path_5549.txt,0,fail
path_5551.txt,0,fail
path_5567.txt,0,fail
path_5568.txt,0,fail
path_5573.txt,0,fail
path_5575.txt,0,fail
path_5584.txt,0,fail
path_5585.txt,0,fail
path_5588.txt,0,fail
path_5595.txt,74,fail
path_5604.txt,0,fail
path_5608.txt,52,fail
path_5614.txt,0,fail
path_5627.txt,0,fail
path_5630.txt,0,fail
path_5654.txt,0,fail
path_5663.txt,0,fail
path_5666.txt,0,fail
path_5673.txt,0,fail
path_5675.txt,0,fail
path_5681.txt,0,fail
path_5685.txt,0,fail
path_5692.txt,0,fail
path_5695.txt,0,fail
path_5701.txt,60,fail
path_5711.txt,0,fail
path_5712.txt,0,fail
path_5723.txt,0,fail
path_5727.txt,0,fail
path_5732.txt,0,fail
path_5733.txt,73,fail
path_5753.txt,0,fail
path_5765.txt,0,fail
path_5766.txt,0,fail
path_5768.txt,0,fail
path_5787.txt,0,fail
path_5788.txt,0,fail
path_5789.txt,0,fail
path_5801.txt,0,fail
path_5803.txt,0,fail
path_5804.txt,0,fail
path_5808.txt,0,fail
path_5809.txt,0,fail
path_5815.txt,0,fail
path_5820.txt,0,fail
path_5824.txt,0,fail
path_5826.txt,0,fail
path_5834.txt,0,fail
path_5839.txt,0,fail
path_5841.txt,0,fail
path_5845.txt,0,fail
path_5846.txt,0,fail
path_5857.txt,61,fail
path_5863.txt,0,fail
path_5866.txt,0,fail
path_5877.txt,0,fail
path_5879.txt,0,fail
path_5881.txt,0,fail
path_5907.txt,0,fail
path_5910.txt,0,fail
path_5914.txt,0,fail
path_5920.txt,0,fail
path_5923.txt,0,fail
path_5929.txt,0,fail
path_5931.txt,0,fail
path_5947.txt,0,fail
path_5953.txt,0,fail
path_5955.txt,104,fail
path_5960.txt,0,fail
path_5961.txt,0,fail
path_5962.txt,0,fail
path_5978.txt,40,fail
path_5989.txt,45,fail
path_5996.txt,0,fail
path_5998.txt,0,fail
path_6001.txt,0,fail
path_6008.txt,0,fail
path_6019.txt,0,fail
path_6028.txt,0,fail
path_6032.txt,0,fail
path_6038.txt,0,fail
path_6042.txt,0,fail
path_6046.txt,0,fail
path_6056.txt,46,fail
path_6057.txt,0,fail
path_6061.txt,0,fail
path_6067.txt,0,fail
path_6068.txt,0,fail
path_6078.txt,0,fail
path_6080.txt,47,fail
path_6084.txt,0,fail
path_6087.txt,0,fail
path_6091.txt,80,fail
path_6096.txt,0,fail
path_6105.txt,0,fail
path_6107.txt,0,fail
path_6111.txt,0,fail
path_6118.txt,0,fail
path_6119.txt,0,fail
path_6125.txt,0,fail
path_6135.txt,0,fail
path_6136.txt,0,fail
path_6143.txt,0,fail
path_6145.txt,0,fail
path_6146.txt,0,fail
path_6161.txt,0,fail
path_6165.txt,51,fail
path_6178.txt,0,fail
path_6190.txt,0,fail
path_6197.txt,0,fail
path_6207.txt,0,fail
path_6219.txt,0,fail
path_6225.txt,0,fail
path_6228.txt,45,fail
path_6234.txt,0,fail
path_6244.txt,0,fail
path_6251.txt,0,fail
path_6253.txt,0,fail
path_6267.txt,0,fail
path_6290.txt,0,fail
path_6313.txt,0,fail
path_6314.txt,0,fail
path_6326.txt,0,fail
path_6338.txt,0,fail
path_6346.txt,0,fail
path_6360.txt,0,fail
path_6361.txt,0,fail
path_6378.txt,49,fail
path_6389.txt,0,fail
path_6391.txt,0,fail
path_6394.txt,0,fail
path_6399.txt,0,fail
path_6401.txt,0,fail
path_6402.txt,0,fail
path_6411.txt,69,fail
path_6456.txt,0,fail
path_6462.txt,0,fail
path_6464.txt,96,fail
path_6475.txt,0,fail
path_6480.txt,0,fail
path_6482.txt,0,fail
path_6484.txt,0,fail
path_6486.txt,0,fail
path_6489.txt,46,fail
path_6491.txt,0,fail
path_6493.txt,0,fail
path_6498.txt,0,fail
path_6503.txt,0,fail
path_6504.txt,0,fail
path_6508.txt,0,fail
path_6511.txt,0,fail
path_6528.txt,0,fail
path_6535.txt,0,fail
path_6539.txt,0,fail
path_6549.txt,0,fail
path_6557.txt,0,fail
path_6562.txt,0,fail
path_6569.txt,0,fail
path_6577.txt,0,fail
path_6588.txt,0,fail
path_6596.txt,0,fail
path_6611.txt,0,fail
path_6615.txt,116,fail
path_6617.txt,0,fail
path_6620.txt,0,fail
path_6624.txt,0,fail
path_6625.txt,0,fail
path_6630.txt,0,fail
path_6631.txt,0,fail
path_6635.txt,82,fail
path_6661.txt,0,fail
path_6662.txt,0,fail
path_6673.txt,0,fail
path_6676.txt,0,fail
path_6678.txt,0,fail
path_6680.txt,71,fail
path_6695.txt,0,fail
path_6699.txt,0,fail
path_6708.txt,0,fail
path_6709.txt,0,fail
path_6711.txt,56,fail
path_6723.txt,0,fail
path_6743.txt,0,fail
path_6744.txt,0,fail
path_6745.txt,0,fail
path_6746.txt,0,fail
path_6748.txt,0,fail
path_6753.txt,0,fail
path_6754.txt,0,fail
path_6759.txt,0,fail
path_6766.txt,0,fail
path_6780.txt,43,fail
path_6800.txt,0,fail
