filename,positions,result
path_2936.txt,39,fail
path_2938.txt,0,fail
path_2941.txt,0,fail
path_2943.txt,14,fail
path_2949.txt,0,fail
path_2954.txt,0,fail
path_2955.txt,14,fail
path_2957.txt,14,fail
path_2963.txt,0,fail
path_2966.txt,0,fail
path_2967.txt,14,fail
path_2971.txt,0,fail
path_2972.txt,0,fail
path_2987.txt,14,fail
path_2992.txt,0,fail
path_2997.txt,0,fail
path_3002.txt,0,fail
path_3006.txt,0,fail
path_3010.txt,14,fail
path_3011.txt,12,fail
path_3019.txt,12,fail
path_3020.txt,0,fail
path_3022.txt,0,fail
path_3026.txt,0,fail
path_3029.txt,0,fail
path_3041.txt,0,fail
path_3053.txt,0,fail
path_3058.txt,0,fail
path_3064.txt,0,fail
path_3067.txt,0,fail
path_3069.txt,0,fail
path_3072.txt,0,fail
path_3073.txt,0,fail
path_3076.txt,0,fail
path_3089.txt,0,fail
path_3092.txt,0,fail
path_3114.txt,0,fail
path_3117.txt,14,fail
path_3118.txt,0,fail
path_3120.txt,14,fail
path_3128.txt,0,fail
path_3137.txt,0,fail
path_3141.txt,0,fail
path_3148.txt,0,fail
path_3149.txt,0,fail
path_3151.txt,0,fail
path_3152.txt,14,fail
path_3154.txt,14,fail
path_3155.txt,0,fail
path_3160.txt,0,fail
path_3161.txt,0,fail
path_3162.txt,0,fail
path_3163.txt,0,fail
path_3165.txt,13,fail
path_3171.txt,0,fail
path_3173.txt,0,fail
path_3181.txt,14,fail
path_3182.txt,14,fail
path_3187.txt,0,fail
path_3189.txt,14,fail
path_3194.txt,14,fail
path_3202.txt,0,fail
path_3203.txt,0,fail
path_3220.txt,0,fail
path_3223.txt,0,fail
path_3229.txt,0,fail
path_3230.txt,0,fail
path_3231.txt,13,fail
path_3237.txt,0,fail
path_3242.txt,14,fail
path_3247.txt,0,fail
path_3248.txt,0,fail
path_3252.txt,0,fail
path_3256.txt,0,fail
path_3261.txt,0,fail
path_3276.txt,0,fail
path_3277.txt,0,fail
path_3278.txt,0,fail
path_3289.txt,0,fail
path_3301.txt,0,fail
path_3305.txt,0,fail
path_3310.txt,14,fail
path_3317.txt,14,fail
path_3319.txt,55,fail
path_3320.txt,0,fail
path_3325.txt,0,fail
path_3331.txt,0,fail
path_3337.txt,14,fail
path_3338.txt,0,fail
path_3341.txt,0,fail
path_3351.txt,14,fail
path_3352.txt,13,fail
path_3354.txt,0,fail
path_3356.txt,0,fail
path_3360.txt,0,fail
path_3362.txt,0,fail
path_3375.txt,0,fail
path_3379.txt,47,fail
path_3382.txt,13,fail
path_3389.txt,14,fail
path_3405.txt,0,fail
path_3408.txt,72,fail
path_3418.txt,0,fail
path_3419.txt,0,fail
path_3430.txt,13,fail
path_3436.txt,13,fail
path_3442.txt,0,fail
path_3447.txt,49,fail
path_3452.txt,14,fail
path_3453.txt,13,fail
path_3455.txt,11,fail
path_3469.txt,14,fail
path_3476.txt,0,fail
path_3480.txt,0,fail
path_3484.txt,0,fail
path_3496.txt,0,fail
path_3505.txt,0,fail
path_3508.txt,0,fail
path_3509.txt,14,fail
path_3513.txt,14,fail
path_3523.txt,0,fail
path_3525.txt,0,fail
path_3531.txt,14,fail
path_3535.txt,13,fail
path_3544.txt,13,fail
path_3547.txt,0,fail
path_3548.txt,0,fail
path_3549.txt,14,fail
path_3559.txt,0,fail
path_3561.txt,0,fail
path_3568.txt,0,fail
path_3573.txt,0,fail
path_3576.txt,14,fail
path_3577.txt,0,fail
path_3578.txt,13,fail
path_3579.txt,0,fail
path_3585.txt,0,fail
path_3594.txt,14,fail
path_3596.txt,0,fail
path_3598.txt,0,fail
path_3599.txt,14,fail
path_3600.txt,0,fail
path_3606.txt,0,fail
path_3609.txt,0,fail
path_3622.txt,14,fail
path_3627.txt,14,fail
path_3628.txt,0,fail
path_3629.txt,14,fail
path_3630.txt,0,fail
path_3641.txt,14,fail
path_3643.txt,0,fail
path_3646.txt,0,fail
path_3651.txt,0,fail
path_3658.txt,0,fail
path_3659.txt,0,fail
path_3663.txt,0,fail
path_3664.txt,0,fail
path_3665.txt,0,fail
path_3667.txt,14,fail
path_3668.txt,0,fail
path_3670.txt,0,fail
path_3671.txt,14,fail
path_3678.txt,0,fail
path_3684.txt,0,fail
path_3692.txt,58,fail
path_3702.txt,0,fail
path_3715.txt,0,fail
path_3727.txt,0,fail
path_3730.txt,13,fail
path_3731.txt,11,fail
